STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,UNIT_MEASURE,Unit of measure,AGE,Age,SEX,Sex,STATISTICAL_OPERATION,Statistical operation,TIME_PERIOD,Time period,OBS_VALUE,Observation value,HSPA,HSPA,METHODOLOGY,Calculation methodology,TIME_RANGE,Time range,DECIMALS,Decimals,OBS_STATUS,Observation status,OBS_STATUS2,Observation status 2,OBS_STATUS3,Observation status 3,UNIT_MULT,Unit multiplier
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,EST,Estonia,A,Annual,HPRIPDEC,Doctor involving patients in decisions about care or treatment,PT_PAT,Percentage of patients,Y_GE16,16 years or over,_T,Total,BOUNDLCI,Confidence interval lower bound,2013,,79.3,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,EST,Estonia,A,Annual,HPRIPDEC,Doctor involving patients in decisions about care or treatment,PT_PAT,Percentage of patients,Y_GE16,16 years or over,_T,Total,BOUNDLCI,Confidence interval lower bound,2014,,80.3,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,EST,Estonia,A,Annual,HPRIPDEC,Doctor involving patients in decisions about care or treatment,PT_PAT,Percentage of patients,Y_GE16,16 years or over,_T,Total,BOUNDLCI,Confidence interval lower bound,2015,,82.4,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,EST,Estonia,A,Annual,HPRIPDEC,Doctor involving patients in decisions about care or treatment,PT_PAT,Percentage of patients,Y_GE16,16 years or over,_T,Total,BOUNDLCI,Confidence interval lower bound,2016,,80.9,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,EST,Estonia,A,Annual,HPRIPDEC,Doctor involving patients in decisions about care or treatment,PT_PAT,Percentage of patients,Y_GE16,16 years or over,_T,Total,BOUNDLCI,Confidence interval lower bound,2019,,89.2,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,EST,Estonia,A,Annual,HPRIPDEC,Doctor involving patients in decisions about care or treatment,PT_PAT,Percentage of patients,Y_GE16,16 years or over,_T,Total,BOUNDLCI,Confidence interval lower bound,2021,,85.3,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,EST,Estonia,A,Annual,HPRIPDEC,Doctor involving patients in decisions about care or treatment,PT_PAT,Percentage of patients,Y_GE16,16 years or over,_T,Total,BOUNDLCI,Confidence interval lower bound,2022,,91,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,COL,Colombia,A,Annual,COSKCOST,Consultation skipped due to costs,PT_POP,Percentage of population,Y_GE16,16 years or over,F,Female,BOUNDUCI,Confidence interval upper bound,2008,,4.1,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,COL,Colombia,A,Annual,COSKCOST,Consultation skipped due to costs,PT_POP,Percentage of population,Y_GE16,16 years or over,F,Female,BOUNDUCI,Confidence interval upper bound,2010,,2.6,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,COL,Colombia,A,Annual,COSKCOST,Consultation skipped due to costs,PT_POP,Percentage of population,Y_GE16,16 years or over,F,Female,BOUNDUCI,Confidence interval upper bound,2011,,3.5,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,COL,Colombia,A,Annual,COSKCOST,Consultation skipped due to costs,PT_POP,Percentage of population,Y_GE16,16 years or over,F,Female,BOUNDUCI,Confidence interval upper bound,2012,,2.6,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,COL,Colombia,A,Annual,COSKCOST,Consultation skipped due to costs,PT_POP,Percentage of population,Y_GE16,16 years or over,F,Female,BOUNDUCI,Confidence interval upper bound,2013,,2.7,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,COL,Colombia,A,Annual,COSKCOST,Consultation skipped due to costs,PT_POP,Percentage of population,Y_GE16,16 years or over,F,Female,BOUNDUCI,Confidence interval upper bound,2014,,2.8,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,COL,Colombia,A,Annual,COSKCOST,Consultation skipped due to costs,PT_POP,Percentage of population,Y_GE16,16 years or over,F,Female,BOUNDUCI,Confidence interval upper bound,2015,,1.5,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,COL,Colombia,A,Annual,COSKCOST,Consultation skipped due to costs,PT_POP,Percentage of population,Y_GE16,16 years or over,F,Female,BOUNDUCI,Confidence interval upper bound,2016,,1.7,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,ITA,Italy,A,Annual,MTSKCOST,"Medical tests, treatment or follow-up skipped due to costs",PT_POP,Percentage of population,Y_GE16,16 years or over,F,Female,BOUNDLCI,Confidence interval lower bound,2013,,-1.1,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,PRT,Portugal,A,Annual,PMSKCOST,Prescribed medicines skipped due to costs,PT_POP,Percentage of population,Y_GE16,16 years or over,M,Male,BOUNDUCI,Confidence interval upper bound,2015,,9,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,POL,Poland,A,Annual,RHPTIPAT,Regular doctor spending enough time with patients during the consultation,PT_PAT,Percentage of patients,Y_GE16,16 years or over,F,Female,VALUEW,Weighted value,2010,,62.5,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,POL,Poland,A,Annual,RHPTIPAT,Regular doctor spending enough time with patients during the consultation,PT_PAT,Percentage of patients,Y_GE16,16 years or over,F,Female,VALUEW,Weighted value,2013,,60.3,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,POL,Poland,A,Annual,RHPTIPAT,Regular doctor spending enough time with patients during the consultation,PT_PAT,Percentage of patients,Y_GE16,16 years or over,F,Female,VALUEW,Weighted value,2016,,68.7,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,POL,Poland,A,Annual,RHPTIPAT,Regular doctor spending enough time with patients during the consultation,PT_PAT,Percentage of patients,Y_GE16,16 years or over,F,Female,VALUEW,Weighted value,2020,,64.3,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,JPN,Japan,A,Annual,HPREXCLA,Doctor providing easy-to-understand explanations,PT_PAT,Percentage of patients,Y_GE16,16 years or over,_T,Total,BOUNDLCI,Confidence interval lower bound,2011,,95.7,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,AUS,Australia,A,Annual,RHPTIPAT,Regular doctor spending enough time with patients during the consultation,PT_PAT,Percentage of patients,Y_GE16,16 years or over,_T,Total,VALUEW,Weighted value,2010,,85.4,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,AUS,Australia,A,Annual,RHPTIPAT,Regular doctor spending enough time with patients during the consultation,PT_PAT,Percentage of patients,Y_GE16,16 years or over,_T,Total,VALUEW,Weighted value,2013,,83.5,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,AUS,Australia,A,Annual,RHPTIPAT,Regular doctor spending enough time with patients during the consultation,PT_PAT,Percentage of patients,Y_GE16,16 years or over,_T,Total,VALUEW,Weighted value,2016,,91.6,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,AUS,Australia,A,Annual,RHPTIPAT,Regular doctor spending enough time with patients during the consultation,PT_PAT,Percentage of patients,Y_GE16,16 years or over,_T,Total,VALUEW,Weighted value,2020,,87.3,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,USA,United States,A,Annual,RHPIPDEC,Regular doctor involving patients in decisions about care or treatment,PT_PAT,Percentage of patients,Y_GE16,16 years or over,M,Male,BOUNDLCI,Confidence interval lower bound,2010,,85.6,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,USA,United States,A,Annual,RHPIPDEC,Regular doctor involving patients in decisions about care or treatment,PT_PAT,Percentage of patients,Y_GE16,16 years or over,M,Male,BOUNDLCI,Confidence interval lower bound,2013,,81.6,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,USA,United States,A,Annual,RHPIPDEC,Regular doctor involving patients in decisions about care or treatment,PT_PAT,Percentage of patients,Y_GE16,16 years or over,M,Male,BOUNDLCI,Confidence interval lower bound,2016,,79.5,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,DEU,Germany,A,Annual,PMSKCOST,Prescribed medicines skipped due to costs,PT_POP,Percentage of population,Y_GE16,16 years or over,F,Female,BOUNDLCI,Confidence interval lower bound,2010,,4.5,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,DEU,Germany,A,Annual,PMSKCOST,Prescribed medicines skipped due to costs,PT_POP,Percentage of population,Y_GE16,16 years or over,F,Female,BOUNDLCI,Confidence interval lower bound,2013,,7.2,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,DEU,Germany,A,Annual,PMSKCOST,Prescribed medicines skipped due to costs,PT_POP,Percentage of population,Y_GE16,16 years or over,F,Female,BOUNDLCI,Confidence interval lower bound,2016,,1.1,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,DEU,Germany,A,Annual,PMSKCOST,Prescribed medicines skipped due to costs,PT_POP,Percentage of population,Y_GE16,16 years or over,F,Female,BOUNDLCI,Confidence interval lower bound,2020,,5.2,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,FRA,France,A,Annual,RHPEXCLA,Regular doctor providing easy-to-understand explanations,PT_PAT,Percentage of patients,Y_GE16,16 years or over,F,Female,BOUNDUCI,Confidence interval upper bound,2010,,94.3,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,FRA,France,A,Annual,RHPEXCLA,Regular doctor providing easy-to-understand explanations,PT_PAT,Percentage of patients,Y_GE16,16 years or over,F,Female,BOUNDUCI,Confidence interval upper bound,2013,,90.9,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,FRA,France,A,Annual,RHPEXCLA,Regular doctor providing easy-to-understand explanations,PT_PAT,Percentage of patients,Y_GE16,16 years or over,F,Female,BOUNDUCI,Confidence interval upper bound,2020,,92.7,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,AUT,Austria,A,Annual,COSKCOST,Consultation skipped due to costs,PT_POP,Percentage of population,Y_GE16,16 years or over,M,Male,BOUNDLCI,Confidence interval lower bound,2014,,1.8,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,AUT,Austria,A,Annual,COSKCOST,Consultation skipped due to costs,PT_POP,Percentage of population,Y_GE16,16 years or over,M,Male,BOUNDLCI,Confidence interval lower bound,2019,,3.3,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,JPN,Japan,A,Annual,HPRTIPAT,Doctor spending enough time with patients during the consultation,PT_PAT,Percentage of patients,Y_GE16,16 years or over,F,Female,VALUEW,Weighted value,2011,,37.7,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,JPN,Japan,A,Annual,HPRTIPAT,Doctor spending enough time with patients during the consultation,PT_PAT,Percentage of patients,Y_GE16,16 years or over,F,Female,VALUEW,Weighted value,2014,,40.1,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,JPN,Japan,A,Annual,HPRTIPAT,Doctor spending enough time with patients during the consultation,PT_PAT,Percentage of patients,Y_GE16,16 years or over,F,Female,VALUEW,Weighted value,2017,,41.1,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,LUX,Luxembourg,A,Annual,RHPTIPAT,Regular doctor spending enough time with patients during the consultation,PT_PAT,Percentage of patients,Y_GE16,16 years or over,F,Female,BOUNDUCI,Confidence interval upper bound,2010,,96.9,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,ISR,Israel,A,Annual,RHPTIPAT,Regular doctor spending enough time with patients during the consultation,PT_PAT,Percentage of patients,Y_GE16,16 years or over,M,Male,BOUNDLCI,Confidence interval lower bound,2014,,82.3,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,ISR,Israel,A,Annual,RHPTIPAT,Regular doctor spending enough time with patients during the consultation,PT_PAT,Percentage of patients,Y_GE16,16 years or over,M,Male,BOUNDLCI,Confidence interval lower bound,2016,,82,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,ISR,Israel,A,Annual,RHPTIPAT,Regular doctor spending enough time with patients during the consultation,PT_PAT,Percentage of patients,Y_GE16,16 years or over,M,Male,BOUNDLCI,Confidence interval lower bound,2018,,96.6,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,COL,Colombia,A,Annual,PMSKCOST,Prescribed medicines skipped due to costs,PT_POP,Percentage of population,Y_GE16,16 years or over,_T,Total,VALUEW,Weighted value,2014,,0,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,COL,Colombia,A,Annual,PMSKCOST,Prescribed medicines skipped due to costs,PT_POP,Percentage of population,Y_GE16,16 years or over,_T,Total,VALUEW,Weighted value,2015,,0,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,COL,Colombia,A,Annual,PMSKCOST,Prescribed medicines skipped due to costs,PT_POP,Percentage of population,Y_GE16,16 years or over,_T,Total,VALUEW,Weighted value,2016,,0,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,DEU,Germany,A,Annual,RHPTIPAT,Regular doctor spending enough time with patients during the consultation,PT_PAT,Percentage of patients,Y_GE16,16 years or over,_T,Total,BOUNDLCI,Confidence interval lower bound,2010,,89.7,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,DEU,Germany,A,Annual,RHPTIPAT,Regular doctor spending enough time with patients during the consultation,PT_PAT,Percentage of patients,Y_GE16,16 years or over,_T,Total,BOUNDLCI,Confidence interval lower bound,2013,,86.2,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,DEU,Germany,A,Annual,RHPTIPAT,Regular doctor spending enough time with patients during the consultation,PT_PAT,Percentage of patients,Y_GE16,16 years or over,_T,Total,BOUNDLCI,Confidence interval lower bound,2016,,83.2,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,DEU,Germany,A,Annual,RHPTIPAT,Regular doctor spending enough time with patients during the consultation,PT_PAT,Percentage of patients,Y_GE16,16 years or over,_T,Total,BOUNDLCI,Confidence interval lower bound,2020,,84.5,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,GBR,United Kingdom,A,Annual,COSKCOST,Consultation skipped due to costs,PT_POP,Percentage of population,Y_GE16,16 years or over,M,Male,BOUNDLCI,Confidence interval lower bound,2010,,0.4,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,GBR,United Kingdom,A,Annual,COSKCOST,Consultation skipped due to costs,PT_POP,Percentage of population,Y_GE16,16 years or over,M,Male,BOUNDLCI,Confidence interval lower bound,2013,,1,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,GBR,United Kingdom,A,Annual,COSKCOST,Consultation skipped due to costs,PT_POP,Percentage of population,Y_GE16,16 years or over,M,Male,BOUNDLCI,Confidence interval lower bound,2016,,3.1,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,GBR,United Kingdom,A,Annual,COSKCOST,Consultation skipped due to costs,PT_POP,Percentage of population,Y_GE16,16 years or over,M,Male,BOUNDLCI,Confidence interval lower bound,2020,,1.7,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,ISR,Israel,A,Annual,MTSKCOST,"Medical tests, treatment or follow-up skipped due to costs",PT_POP,Percentage of population,Y_GE16,16 years or over,F,Female,BOUNDLCI,Confidence interval lower bound,2005,,10.1,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,ISR,Israel,A,Annual,MTSKCOST,"Medical tests, treatment or follow-up skipped due to costs",PT_POP,Percentage of population,Y_GE16,16 years or over,F,Female,BOUNDLCI,Confidence interval lower bound,2007,,6.9,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,ISR,Israel,A,Annual,MTSKCOST,"Medical tests, treatment or follow-up skipped due to costs",PT_POP,Percentage of population,Y_GE16,16 years or over,F,Female,BOUNDLCI,Confidence interval lower bound,2009,,8.5,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,ISR,Israel,A,Annual,MTSKCOST,"Medical tests, treatment or follow-up skipped due to costs",PT_POP,Percentage of population,Y_GE16,16 years or over,F,Female,BOUNDLCI,Confidence interval lower bound,2012,,6.5,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,ISR,Israel,A,Annual,MTSKCOST,"Medical tests, treatment or follow-up skipped due to costs",PT_POP,Percentage of population,Y_GE16,16 years or over,F,Female,BOUNDLCI,Confidence interval lower bound,2014,,5.2,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,ISR,Israel,A,Annual,MTSKCOST,"Medical tests, treatment or follow-up skipped due to costs",PT_POP,Percentage of population,Y_GE16,16 years or over,F,Female,BOUNDLCI,Confidence interval lower bound,2016,,2.5,,,,_Z,Not applicable,,,1,One,B,Time series break,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,ISR,Israel,A,Annual,MTSKCOST,"Medical tests, treatment or follow-up skipped due to costs",PT_POP,Percentage of population,Y_GE16,16 years or over,F,Female,BOUNDLCI,Confidence interval lower bound,2018,,4.3,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,PRT,Portugal,A,Annual,COSKCOST,Consultation skipped due to costs,PT_POP,Percentage of population,Y_GE16,16 years or over,F,Female,BOUNDLCI,Confidence interval lower bound,2015,,9.8,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,NLD,Netherlands,A,Annual,RHPTIPAT,Regular doctor spending enough time with patients during the consultation,PT_PAT,Percentage of patients,Y_GE16,16 years or over,_T,Total,BOUNDLCI,Confidence interval lower bound,2010,,89.4,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,NLD,Netherlands,A,Annual,RHPTIPAT,Regular doctor spending enough time with patients during the consultation,PT_PAT,Percentage of patients,Y_GE16,16 years or over,_T,Total,BOUNDLCI,Confidence interval lower bound,2013,,82.8,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,NLD,Netherlands,A,Annual,RHPTIPAT,Regular doctor spending enough time with patients during the consultation,PT_PAT,Percentage of patients,Y_GE16,16 years or over,_T,Total,BOUNDLCI,Confidence interval lower bound,2016,,92.8,,,,_Z,Not applicable,,,1,One,B,Time series break,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,NLD,Netherlands,A,Annual,RHPTIPAT,Regular doctor spending enough time with patients during the consultation,PT_PAT,Percentage of patients,Y_GE16,16 years or over,_T,Total,BOUNDLCI,Confidence interval lower bound,2017,,91.4,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,NLD,Netherlands,A,Annual,RHPTIPAT,Regular doctor spending enough time with patients during the consultation,PT_PAT,Percentage of patients,Y_GE16,16 years or over,_T,Total,BOUNDLCI,Confidence interval lower bound,2018,,92.3,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,NLD,Netherlands,A,Annual,RHPTIPAT,Regular doctor spending enough time with patients during the consultation,PT_PAT,Percentage of patients,Y_GE16,16 years or over,_T,Total,BOUNDLCI,Confidence interval lower bound,2019,,92.3,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_PE(1.0),Patient experiences,I,NLD,Netherlands,A,Annual,RHPTIPAT,Regular doctor spending enough time with patients during the consultation,PT_PAT,Percentage of patients,Y_GE16,16 years or over,_T,Total,BOUNDLCI,Confidence interval lower bound,2020,,91.3,,,,_Z,Not applicable,,,1,One,,,,,,,0,Units
