STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,MEASURE,Measure,UNIT_MEASURE,Unit of measure,STATISTICAL_OPERATION,Statistical operation,OWNERSHIP_TYPE,Hospital type,HEALTH_FUNCTION,Healthcare function,CARE_TYPE,Care type,MEDICAL_TECH,Medical technology,HEALTH_CARE_PROVIDER,Healthcare provider,TIME_PERIOD,Time period,OBS_VALUE,Observation value,DECIMALS,Decimals,OBS_STATUS,Observation status,OBS_STATUS2,Observation status 2,OBS_STATUS3,Observation status 3,UNIT_MULT,Unit multiplier,REF_YEAR_PRICE,Price reference year
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,AUT,Austria,HBU_ICU_P,Paediatric intensive care unit (ICU) hospital beds,10P5HB,Per 100 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2020,,2.51,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,HRV,Croatia,HBU_ICU,Intensive care unit (ICU) hospital beds,10P5HB,Per 100 000 inhabitants,MEAN,Arithmetic mean,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2015,,11.68,,,,D,Definition differs,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,HRV,Croatia,HBU_ICU,Intensive care unit (ICU) hospital beds,10P5HB,Per 100 000 inhabitants,MEAN,Arithmetic mean,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,11.36,,,,D,Definition differs,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,HRV,Croatia,HBU_ICU,Intensive care unit (ICU) hospital beds,10P5HB,Per 100 000 inhabitants,MEAN,Arithmetic mean,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2017,,11.05,,,,D,Definition differs,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,HRV,Croatia,HBU_ICU,Intensive care unit (ICU) hospital beds,10P5HB,Per 100 000 inhabitants,MEAN,Arithmetic mean,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2018,,9.98,,,,D,Definition differs,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,HRV,Croatia,HBU_ICU,Intensive care unit (ICU) hospital beds,10P5HB,Per 100 000 inhabitants,MEAN,Arithmetic mean,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2019,,10.23,,,,D,Definition differs,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,HRV,Croatia,HBU_ICU,Intensive care unit (ICU) hospital beds,10P5HB,Per 100 000 inhabitants,MEAN,Arithmetic mean,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2020,,12.35,,,,D,Definition differs,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,HRV,Croatia,HBU_ICU,Intensive care unit (ICU) hospital beds,10P5HB,Per 100 000 inhabitants,MEAN,Arithmetic mean,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,11.68,,,,D,Definition differs,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,HRV,Croatia,HBU_ICU,Intensive care unit (ICU) hospital beds,10P5HB,Per 100 000 inhabitants,MEAN,Arithmetic mean,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2022,,11.42,,,,D,Definition differs,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,BGR,Bulgaria,HBU_ICU,Intensive care unit (ICU) hospital beds,10P5HB,Per 100 000 inhabitants,MEAN,Arithmetic mean,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,32.47,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,BGR,Bulgaria,HBU_ICU,Intensive care unit (ICU) hospital beds,10P5HB,Per 100 000 inhabitants,MEAN,Arithmetic mean,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2022,,30.84,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,USA,United States,HBU_ICU_A,Adult intensive care unit (ICU) hospital beds,10P5HB,Per 100 000 inhabitants,MEAN,Arithmetic mean,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2018,,21.59,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,USA,United States,HBU_ICU_A,Adult intensive care unit (ICU) hospital beds,10P5HB,Per 100 000 inhabitants,MEAN,Arithmetic mean,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2019,,20.92,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,USA,United States,HBU_ICU_A,Adult intensive care unit (ICU) hospital beds,10P5HB,Per 100 000 inhabitants,MEAN,Arithmetic mean,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2020,,21.24,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,USA,United States,HBU_ICU_A,Adult intensive care unit (ICU) hospital beds,10P5HB,Per 100 000 inhabitants,MEAN,Arithmetic mean,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,21.19,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,USA,United States,HBU_ICU_A,Adult intensive care unit (ICU) hospital beds,10P5HB,Per 100 000 inhabitants,MEAN,Arithmetic mean,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2022,,21.05,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,USA,United States,HBU_ICU_N,Neonatal intensive care unit (ICU) hospital beds,10P5HB,Per 100 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2018,,7,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,USA,United States,HBU_ICU_N,Neonatal intensive care unit (ICU) hospital beds,10P5HB,Per 100 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2019,,6.92,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,USA,United States,HBU_ICU_N,Neonatal intensive care unit (ICU) hospital beds,10P5HB,Per 100 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2020,,6.79,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,USA,United States,HBU_ICU_N,Neonatal intensive care unit (ICU) hospital beds,10P5HB,Per 100 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,6.81,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,USA,United States,HBU_ICU_N,Neonatal intensive care unit (ICU) hospital beds,10P5HB,Per 100 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2022,,6.96,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,USA,United States,HBU_ICU,Intensive care unit (ICU) hospital beds,10P5HB,Per 100 000 inhabitants,MEAN,Arithmetic mean,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2018,,30.17,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,USA,United States,HBU_ICU,Intensive care unit (ICU) hospital beds,10P5HB,Per 100 000 inhabitants,MEAN,Arithmetic mean,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2019,,29.42,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,USA,United States,HBU_ICU,Intensive care unit (ICU) hospital beds,10P5HB,Per 100 000 inhabitants,MEAN,Arithmetic mean,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2020,,29.53,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,USA,United States,HBU_ICU,Intensive care unit (ICU) hospital beds,10P5HB,Per 100 000 inhabitants,MEAN,Arithmetic mean,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,29.46,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,USA,United States,HBU_ICU,Intensive care unit (ICU) hospital beds,10P5HB,Per 100 000 inhabitants,MEAN,Arithmetic mean,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2022,,29.5,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,USA,United States,HBU_CC_A,Adult critical care hospital beds,10P5HB,Per 100 000 inhabitants,MEAN,Arithmetic mean,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2018,,4.81,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,USA,United States,HBU_CC_A,Adult critical care hospital beds,10P5HB,Per 100 000 inhabitants,MEAN,Arithmetic mean,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2019,,4.82,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,USA,United States,HBU_CC_A,Adult critical care hospital beds,10P5HB,Per 100 000 inhabitants,MEAN,Arithmetic mean,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2020,,4.73,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,USA,United States,HBU_CC_A,Adult critical care hospital beds,10P5HB,Per 100 000 inhabitants,MEAN,Arithmetic mean,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,4.62,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,LVA,Latvia,HBU_ICU_A,Adult intensive care unit (ICU) hospital beds,PT_BD_AV_ICU,Percentage of available intensive care unit (ICU) beds,MEAN,Arithmetic mean,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2019,,65.95,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,LVA,Latvia,HBU_ICU_A,Adult intensive care unit (ICU) hospital beds,PT_BD_AV_ICU,Percentage of available intensive care unit (ICU) beds,MEAN,Arithmetic mean,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2020,,60.06,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,AUS,Australia,HBU_ICU_A,Adult intensive care unit (ICU) hospital beds,PT_BD_AV_ICU,Percentage of available intensive care unit (ICU) beds,MEAN,Arithmetic mean,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2015,,70.2,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,AUS,Australia,HBU_ICU_A,Adult intensive care unit (ICU) hospital beds,PT_BD_AV_ICU,Percentage of available intensive care unit (ICU) beds,MEAN,Arithmetic mean,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,68.9,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,AUS,Australia,HBU_ICU_A,Adult intensive care unit (ICU) hospital beds,PT_BD_AV_ICU,Percentage of available intensive care unit (ICU) beds,MEAN,Arithmetic mean,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2017,,68.2,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,AUS,Australia,HBU_ICU_A,Adult intensive care unit (ICU) hospital beds,PT_BD_AV_ICU,Percentage of available intensive care unit (ICU) beds,MEAN,Arithmetic mean,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2018,,68.6,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,AUS,Australia,HBU_ICU_A,Adult intensive care unit (ICU) hospital beds,PT_BD_AV_ICU,Percentage of available intensive care unit (ICU) beds,MEAN,Arithmetic mean,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2019,,71.8,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,AUS,Australia,HBU_ICU_A,Adult intensive care unit (ICU) hospital beds,PT_BD_AV_ICU,Percentage of available intensive care unit (ICU) beds,MEAN,Arithmetic mean,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2020,,69.1,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,AUT,Austria,HBU_ICU_A,Adult intensive care unit (ICU) hospital beds,PT_BD_AV_ICU,Percentage of available intensive care unit (ICU) beds,MEAN,Arithmetic mean,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,71.92,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,AUT,Austria,HBU_ICU_A,Adult intensive care unit (ICU) hospital beds,PT_BD_AV_ICU,Percentage of available intensive care unit (ICU) beds,MEAN,Arithmetic mean,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2022,,68.28,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,AUS,Australia,HBU_ICU_A,Adult intensive care unit (ICU) hospital beds,PT_BD_AV_ICU,Percentage of available intensive care unit (ICU) beds,MAX,Maximum,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2015,,80.9,,,,E,Estimated value,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,AUS,Australia,HBU_ICU_A,Adult intensive care unit (ICU) hospital beds,PT_BD_AV_ICU,Percentage of available intensive care unit (ICU) beds,MAX,Maximum,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,79,,,,E,Estimated value,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,AUS,Australia,HBU_ICU_A,Adult intensive care unit (ICU) hospital beds,PT_BD_AV_ICU,Percentage of available intensive care unit (ICU) beds,MAX,Maximum,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2017,,78.9,,,,E,Estimated value,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,AUS,Australia,HBU_ICU_A,Adult intensive care unit (ICU) hospital beds,PT_BD_AV_ICU,Percentage of available intensive care unit (ICU) beds,MAX,Maximum,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2018,,79.5,,,,E,Estimated value,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,AUS,Australia,HBU_ICU_A,Adult intensive care unit (ICU) hospital beds,PT_BD_AV_ICU,Percentage of available intensive care unit (ICU) beds,MAX,Maximum,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2019,,83.5,,,,E,Estimated value,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,AUS,Australia,HBU_ICU_A,Adult intensive care unit (ICU) hospital beds,PT_BD_AV_ICU,Percentage of available intensive care unit (ICU) beds,MAX,Maximum,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2020,,80.9,,,,E,Estimated value,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,AUS,Australia,HBU_ICU_A,Adult intensive care unit (ICU) hospital beds,PT_BD_AV_ICU,Percentage of available intensive care unit (ICU) beds,MAX,Maximum,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,80.9,,,,E,Estimated value,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,AUS,Australia,HBU_ICU_A,Adult intensive care unit (ICU) hospital beds,PT_BD_AV_ICU,Percentage of available intensive care unit (ICU) beds,MAX,Maximum,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2022,,89.8,,,,E,Estimated value,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,AUS,Australia,HBU_ICU_A,Adult intensive care unit (ICU) hospital beds,PT_BD_AV_ICU,Percentage of available intensive care unit (ICU) beds,MAX,Maximum,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2023,,87.2,,,,E,Estimated value,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,AUS,Australia,HBU_ICU_A,Adult intensive care unit (ICU) hospital beds,PT_BD_AV_ICU,Percentage of available intensive care unit (ICU) beds,MEAN,Arithmetic mean,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,70.5,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,AUS,Australia,HBU_ICU_A,Adult intensive care unit (ICU) hospital beds,PT_BD_AV_ICU,Percentage of available intensive care unit (ICU) beds,MEAN,Arithmetic mean,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2022,,74.8,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,AUS,Australia,HBU_ICU_A,Adult intensive care unit (ICU) hospital beds,PT_BD_AV_ICU,Percentage of available intensive care unit (ICU) beds,MEAN,Arithmetic mean,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2023,,75.5,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,EST,Estonia,HBU_ICU_A,Adult intensive care unit (ICU) hospital beds,PT_BD_AV_ICU,Percentage of available intensive care unit (ICU) beds,MEAN,Arithmetic mean,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2020,,57.65,,,,D,Definition differs,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,EST,Estonia,HBU_ICU_A,Adult intensive care unit (ICU) hospital beds,PT_BD_AV_ICU,Percentage of available intensive care unit (ICU) beds,MEAN,Arithmetic mean,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,61.37,,,,D,Definition differs,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,EST,Estonia,HBU_ICU_A,Adult intensive care unit (ICU) hospital beds,PT_BD_AV_ICU,Percentage of available intensive care unit (ICU) beds,MEAN,Arithmetic mean,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2022,,59.26,,,,D,Definition differs,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,CZE,Czechia,HBU_ICU_A,Adult intensive care unit (ICU) hospital beds,PT_BD_AV_ICU,Percentage of available intensive care unit (ICU) beds,MEAN,Arithmetic mean,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2019,,61.6,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,CZE,Czechia,HBU_ICU_A,Adult intensive care unit (ICU) hospital beds,PT_BD_AV_ICU,Percentage of available intensive care unit (ICU) beds,MEAN,Arithmetic mean,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2020,,55.1,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,CZE,Czechia,HBU_ICU_A,Adult intensive care unit (ICU) hospital beds,PT_BD_AV_ICU,Percentage of available intensive care unit (ICU) beds,MEAN,Arithmetic mean,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,64,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,CZE,Czechia,HBU_ICU_A,Adult intensive care unit (ICU) hospital beds,PT_BD_AV_ICU,Percentage of available intensive care unit (ICU) beds,MEAN,Arithmetic mean,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2022,,62.1,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,CZE,Czechia,HBU_ICU_A,Adult intensive care unit (ICU) hospital beds,PT_BD_AV_ICU,Percentage of available intensive care unit (ICU) beds,MAX,Maximum,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2018,,71.6,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_ICU(1.0),Intensive care unit (ICU) beds and use,I,CZE,Czechia,HBU_ICU_A,Adult intensive care unit (ICU) hospital beds,PT_BD_AV_ICU,Percentage of available intensive care unit (ICU) beds,MAX,Maximum,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2019,,68.6,,,,,,,,,,,,,
